chr	start	end	id	name	counts	tpm
chr1	26560691	26605299	ENSG00000130695.9	CEP85	1	3.09603220176674
chr1	26605667	26608007	ENSG00000142669.9	SH3BGRL3	1	59.0204292548763
chr1	26607819	26644854	ENSG00000158062.16	UBXN11	1	3.72911582169328
chr1	26644448	26647014	ENSG00000169442.4	CD52	1	53.8222152986791
chr1	26648350	26680621	ENSG00000176092.9	AIM1L	1	4.27962580819964
chr1	26688125	26701013	ENSG00000176083.13	ZNF683	1	10.7159997250474
chr1	26737269	26756213	ENSG00000131914.6	LIN28A	1	7.29031906970073
chr1	26758773	26797785	ENSG00000117682.12	DHDDS	1	3.54013648252872
chr1	26798941	26802463	ENSG00000198830.6	HMGN2	1	39.2128916684868
chr1	26856252	26901521	ENSG00000117676.9	RPS6KA1	1	3.05082516637016
chr1	27022524	27108595	ENSG00000117713.13	ARID1A	1	1.60457999159311
chr1	27113963	27124889	ENSG00000060642.6	PIGV	1	12.6402896262503
chr1	27153201	27184093	ENSG00000204160.7	ZDHHC18	1	4.47066568873529
chr1	27189633	27190947	ENSG00000175793.10	SFN	NA	NA
chr1	27202624	27216788	ENSG00000142751.10	GPN2	1	9.75062160804932
chr1	27216979	27226957	ENSG00000198746.8	GPATCH3	2	27.6824623083605
chr1	27226729	27273353	ENSG00000090273.9	NUDC	1	2.96216121431903
chr1	27237980	27240457	ENSG00000131910.4	NR0B2	NA	NA
chr1	27276053	27286897	ENSG00000175707.7	C1orf172	NA	NA
chr1	27320198	27327389	ENSG00000253368.3	TRNP1	12	230.467758792508
chr1	27331511	27339327	ENSG00000158246.7	FAM46B	NA	NA
chr1	27425306	27493472	ENSG00000090020.6	SLC9A1	1	2.02605117590016
chr1	27561007	27635110	ENSG00000142784.11	WDTC1	1	1.86372757454368
chr1	27648651	27662891	ENSG00000186501.10	TMEM222	1	9.69858177362434
chr1	27668513	27680421	ENSG00000142765.13	SYTL1	1	11.5979009452814
chr1	27681675	27693383	ENSG00000142733.10	MAP3K6	2	23.5920403922806
chr1	27695603	27701315	ENSG00000142748.8	FCN3	NA	NA
chr1	27705666	27709870	ENSG00000174950.6	CD164L2	NA	NA
chr1	27719148	27722318	ENSG00000181773.6	GPR3	NA	NA
chr1	27730730	27816669	ENSG00000158195.6	WASF2	1	1.60704458344187
chr1	27860546	27930942	ENSG00000126705.9	AHDC1	1	1.9618700559181
chr1	27938575	27961788	ENSG00000000938.8	FGR	1	5.94958878457806
chr1	27992572	27998729	ENSG00000126709.10	IFI6	NA	NA
chr1	28052490	28089633	ENSG00000009780.11	FAM76A	1	3.7182727420082
chr1	28099694	28150963	ENSG00000117758.9	STX12	1	2.69378775588388
chr1	28157289	28178187	ENSG00000117751.13	PPP1R8	8	52.8692906331364
chr1	28177085	28177255	ENSG00000268552.1	AL109927.1	NA	NA
chr1	28199055	28213196	ENSG00000130775.11	THEMIS2	1	9.7664807620685
chr1	28218035	28241257	ENSG00000117748.5	RPA2	1	5.9472829410219
chr1	28261504	28285668	ENSG00000130768.10	SMPDL3B	11	62.86980007534
chr1	28285973	28294607	ENSG00000158156.7	XKR8	3	47.9874233691489
chr1	28296855	28415207	ENSG00000158161.11	EYA3	7	8.16846889951056
chr1	28473677	28520447	ENSG00000169403.7	PTAFR	1	2.95291435656212
chr1	28525967	28559536	ENSG00000126698.6	DNAJC8	1	4.11414711359917
chr1	28527013	28527152	ENSG00000215902.1	AL353354.1	NA	NA
chr1	28527070	28527419	ENSG00000269804.1	AL353354.2	NA	NA
chr1	28562620	28573417	ENSG00000130770.13	ATPIF1	1	12.7913128143383
chr1	28586038	28609002	ENSG00000130766.4	SESN2	1	6.01410052501353
chr1	28655513	28662476	ENSG00000130772.9	MED18	4	79.3381039531297
chr1	28696114	28826881	ENSG00000204138.8	PHACTR4	1	1.05613652111321
chr1	28832455	28865812	ENSG00000180198.11	RCC1	47	194.593842655254
chr1	28879597	28905051	ENSG00000180098.5	TRNAU1AP	1	5.42578001321641
chr1	28915835	28969597	ENSG00000120656.7	TAF12	1	2.56887400871267
chr1	28918712	28921955	ENSG00000188060.6	RAB42	1	42.58643368992
chr1	28995244	29045865	ENSG00000162419.8	GMEB1	1	2.72827096375833
chr1	29063133	29096287	ENSG00000198492.10	YTHDF2	1	4.16564530543556
chr1	29138654	29190208	ENSG00000116329.6	OPRD1	1	2.67889600140456
chr1	29213603	29446553	ENSG00000159023.14	EPB41	1	0.59286458234132
chr1	29445940	29450447	ENSG00000253304.1	TMEM200B	1	30.6429563914823
chr1	29474255	29508499	ENSG00000116350.11	SRSF4	1	4.03305117557559
chr1	29519385	29557454	ENSG00000116353.11	MECR	1	3.62782853388349
chr1	29563028	29653325	ENSG00000060656.15	PTPRU	1	1.52948386387599
chr1	31184124	31196434	ENSG00000162510.5	MATN1	NA	NA
chr1	31205316	31230667	ENSG00000162511.7	LAPTM5	1	5.44782471919887
chr1	31342314	31381608	ENSG00000162512.11	SDC3	1	3.5147300976335
chr1	31404353	31538838	ENSG00000134644.11	PUM1	8	8.215506827165
chr1	31652592	31712401	ENSG00000084628.5	NKAIN1	1	2.30914752723521
chr1	31732417	31769662	ENSG00000060688.8	SNRNP40	1	3.70808979611788
chr1	31769842	31837783	ENSG00000121766.10	ZCCHC17	1	2.03276084332598
chr1	31838472	31849697	ENSG00000121769.3	FABP3	NA	NA
chr1	31882412	31907525	ENSG00000168528.7	SERINC2	3	16.4983639298065
chr1	31902192	31902614	ENSG00000268950.1	AC114494.1	NA	NA
chr1	32042116	32053288	ENSG00000142910.11	TINAGL1	1	12.3619588664886
chr1	32083287	32098119	ENSG00000121764.7	HCRTR1	1	9.3114754892402
chr1	32095463	32110497	ENSG00000162517.8	PEF1	1	9.18636453747576
chr1	32117848	32169920	ENSG00000084636.13	COL16A1	1	2.65224697450474
chr1	32192718	32230494	ENSG00000121753.8	BAI2	NA	NA
chr1	32256023	32281652	ENSG00000134668.8	SPOCD1	NA	NA
chr1	32372022	32410457	ENSG00000184007.13	PTP4A2	1	3.59328228064032
chr1	32379174	32380745	ENSG00000212673.1	AL136115.1	NA	NA
chr1	32479430	32526451	ENSG00000121774.13	KHDRBS1	1	2.93715158028138
chr1	32537632	32568467	ENSG00000121775.13	TMEM39B	2	8.95785986420695
chr1	32573639	32642169	ENSG00000025800.9	KPNA6	1	2.01528971919467
chr1	32645287	32663886	ENSG00000084652.11	TXLNA	1	7.42555000034467
chr1	32665987	32670988	ENSG00000160050.10	CCDC28B	1	27.6160376837454
chr1	32671236	32674288	ENSG00000160051.7	IQCC	NA	NA
chr1	32674695	32681797	ENSG00000222046.2	DCDC2B	NA	NA
chr1	32680073	32687972	ENSG00000160055.15	TMEM234	1	17.4842137557173
chr1	32687529	32697205	ENSG00000084623.7	EIF3I	1.5	21.4098498020479
chr1	32712834	32714457	ENSG00000183615.5	FAM167B	NA	NA
chr1	32716840	32751766	ENSG00000182866.12	LCK	1	3.95429778550108
chr1	32757687	32799236	ENSG00000116478.7	HDAC1	1	3.32397421012324
chr1	32799433	32801980	ENSG00000175130.6	MARCKSL1	NA	NA
chr1	32817122	32829913	ENSG00000162526.6	TSSK3	1	10.7972640494418
chr1	32826871	32829879	ENSG00000225828.1	FAM229A	1	45.913498821945
chr1	32830704	32860332	ENSG00000160058.14	BSDC1	2	9.3227895542332
chr1	32930658	33066393	ENSG00000254553.1	RP1-27O5.3	1	1.01748115413424
chr1	32930670	32962287	ENSG00000273274.1	ZBTB8B	4	17.4726007472449
chr1	33005028	33071540	ENSG00000160062.10	ZBTB8A	1	2.07643439464173
chr1	33065773	33116504	ENSG00000176261.11	ZBTB8OS	1	2.72235525529579
chr1	33116743	33151812	ENSG00000162521.14	RBBP4	1	3.9381734425393
chr1	33145507	33169197	ENSG00000162520.10	SYNC	NA	NA
chr1	33207486	33240571	ENSG00000162522.6	KIAA1522	1	4.17433291390088
chr1	33240840	33283754	ENSG00000134684.6	YARS	1	3.21824589775855
chr1	33282368	33324476	ENSG00000116497.13	S100PBP	1	3.27984716577398
chr1	33327869	33338083	ENSG00000160097.11	FNDC5	3	40.5642660435904
chr1	33351595	33364042	ENSG00000121905.5	HPCA	1	11.0956699973014
chr1	33360195	33367039	ENSG00000121900.14	TMEM54	1	20.1793986639992
chr1	33402046	33430286	ENSG00000116514.12	RNF19B	1	4.8905029906661
chr1	33439268	33439642	ENSG00000267885.1	FKSG48	NA	NA
chr1	33473585	33546597	ENSG00000004455.12	AK2	1	1.89157678815004
chr1	33546705	33586131	ENSG00000142920.12	ADC	2	7.00592525016033
chr1	33611003	33647660	ENSG00000116525.9	TRIM62	1	3.76756975356441
chr1	33722146	33766320	ENSG00000160094.10	ZNF362	1	3.12645004881629
chr1	33772367	33786699	ENSG00000184389.8	A3GALT2	1	9.63632462017936
chr1	33789224	33896653	ENSG00000134686.12	PHC2	1	1.28557283839941
chr1	33938246	33962107	ENSG00000121903.10	ZSCAN20	1	5.78801410068357
chr1	33979609	34631443	ENSG00000121904.13	CSMD2	1	0.211875729796866
chr1	34326076	34330392	ENSG00000176256.6	HMGB4	NA	NA
chr1	34632484	34684732	ENSG00000142698.10	C1orf94	2	5.28662549595815
chr1	35178338	35325417	ENSG00000163866.8	SMIM12	1	0.939004238922012
chr1	35220648	35224113	ENSG00000189280.3	GJB5	NA	NA
chr1	35225342	35229325	ENSG00000189433.5	GJB4	2	69.3486339223754
chr1	35246790	35251970	ENSG00000188910.7	GJB3	58	1546.38082209881
chr1	35258599	35261348	ENSG00000187513.8	GJA4	NA	NA
chr1	35331037	35395186	ENSG00000116544.7	DLGAP3	1	2.1529221726981
chr1	35447134	35497342	ENSG00000271741.1	ZMYM6	1	2.75071312253845
chr1	35447136	35450954	ENSG00000243749.1	ZMYM6NB	NA	NA
chr1	35449523	35497569	ENSG00000163867.12	ZMYM6	1	2.87449120543668
chr1	35525387	35581460	ENSG00000197056.5	ZMYM1	1	2.46300009730905
chr1	35641979	35658749	ENSG00000116560.6	SFPQ	1	8.23540873323856
chr1	35734568	35887659	ENSG00000146463.7	ZMYM4	1	0.90212882832048
chr1	35899091	36023551	ENSG00000142687.13	KIAA0319L	1	1.10965615022024
chr1	36023074	36032875	ENSG00000020129.11	NCDN	1	14.0911952307326
chr1	36038971	36060929	ENSG00000116819.6	TFAP2E	NA	NA
chr1	36067185	36107445	ENSG00000126067.7	PSMB2	1	3.43039752748163
chr1	36179476	36185073	ENSG00000142686.7	C1orf216	NA	NA
chr1	36185819	36235568	ENSG00000092853.9	CLSPN	1	2.77609207132627
chr1	36273773	36323491	ENSG00000134698.10	AGO4	1	2.77782301090974
chr1	36335409	36395211	ENSG00000092847.6	AGO1	1	2.30941781974534
chr1	36396319	36538101	ENSG00000126070.14	AGO3	1	0.97408559941608
chr1	36549676	36553876	ENSG00000092850.7	TEKT2	2	65.7656211697193
chr1	36554476	36559533	ENSG00000116863.10	ADPRHL2	NA	NA
chr1	36560837	36590821	ENSG00000171812.6	COL8A2	3.5	16.1211751466595
chr1	36602173	36615098	ENSG00000054116.7	TRAPPC3	10	106.853233621981
chr1	36621180	36646450	ENSG00000116871.11	MAP7D1	2	10.930574155632
chr1	36690017	36770958	ENSG00000054118.9	THRAP3	1	1.70627746699955
chr1	36771988	36790484	ENSG00000214193.5	SH3D21	2	14.9338023849925
chr1	36787632	36789755	ENSG00000142694.6	EVA1B	4	260.212537835913
chr1	36789335	36794822	ENSG00000116883.8	RP11-268J15.5	NA	NA
chr1	36805225	36851497	ENSG00000196182.6	STK40	1	2.98469494416517
chr1	36856839	36863493	ENSG00000181817.5	LSM10	NA	NA
chr1	36881428	36916086	ENSG00000116885.14	OSCP1	1	3.98487519350253
chr1	36921319	36930038	ENSG00000116898.7	MRPS15	NA	NA
chr1	36931644	36948879	ENSG00000119535.13	CSF3R	2	16.0264350979299
chr1	37261128	37499730	ENSG00000163873.5	GRIK3	1	0.578820816491105
chr1	37940153	37949980	ENSG00000163874.8	ZC3H12A	1	14.0539131430152
chr1	37958176	37980375	ENSG00000163875.11	MEAF6	1	6.22135251391552
chr1	38000050	38019903	ENSG00000163877.9	SNIP1	1	6.95652064959505
chr1	38022520	38032458	ENSG00000163879.9	DNALI1	NA	NA
chr1	38032417	38061536	ENSG00000134697.8	GNL2	1	4.74287593861089
chr1	38076951	38100595	ENSG00000169218.9	RSPO1	2	11.6822707203866
chr1	38147242	38157914	ENSG00000116922.10	C1orf109	1	12.9411360997386
chr1	38158090	38175391	ENSG00000134690.6	CDCA8	1	7.98264865940758
chr1	38179552	38230805	ENSG00000183317.12	EPHA10	1	2.69462869405519
chr1	38259474	38266809	ENSG00000185090.10	MANEAL	1	18.8286031978747
chr1	38268616	38273857	ENSG00000196449.3	YRDC	4	105.405689338989
chr1	38272651	38275126	ENSG00000197982.12	C1orf122	1	55.8011331137013
chr1	38275239	38325292	ENSG00000188786.9	MTF1	1	2.75923130394603
chr1	38292232	38293886	ENSG00000230610.1	AL929472.1	NA	NA
chr1	38326369	38412729	ENSG00000204084.8	INPP5B	1	1.59921033414093
chr1	38422647	38456593	ENSG00000183431.7	SF3A3	156	634.679122582927
chr1	38462442	38471278	ENSG00000183386.5	FHL3	NA	NA
chr1	38474930	38490496	ENSG00000183520.7	UTP11L	NA	NA
chr1	38509523	38512450	ENSG00000185668.5	POU3F1	3	141.552242353684
chr1	39303870	39325495	ENSG00000116954.7	RRAGC	2	12.7729761346969
chr1	39328636	39347289	ENSG00000214114.4	MYCBP	1	7.4040532062623
chr1	39330175	39347289	ENSG00000131233.8	GJA9	1	8.06987287930411
chr1	39351479	39407471	ENSG00000158315.6	RHBDL2	3	7.39968948009058
chr1	39456895	39471731	ENSG00000174574.11	AKIRIN1	NA	NA
chr1	39491990	39500308	ENSG00000168653.6	NDUFS5	1	16.6034869507587
chr1	39546988	39952849	ENSG00000127603.19	MACF1	1	0.340283507053919
chr1	39876151	39882154	ENSG00000255103.1	KIAA0754	NA	NA
chr1	39957318	39991607	ENSG00000183682.7	BMP8A	1	4.02775830314126
chr1	40026488	40042462	ENSG00000090621.9	PABPC4	1	8.64578718269755
chr1	40089825	40105617	ENSG00000163909.6	HEYL	2	17.4908566940743
chr1	40124793	40137710	ENSG00000116981.3	NT5C1A	NA	NA
chr1	40144320	40157361	ENSG00000116983.8	HPCAL4	1	10.5902771609854
chr1	40157854	40229586	ENSG00000084072.12	PPIE	1	1.92533045860161
chr1	40222854	40254533	ENSG00000116985.6	BMP8B	1	4.3596011381802
chr1	40235195	40237020	ENSG00000198754.5	OXCT2	1	75.6755092911839
chr1	40306723	40349183	ENSG00000043514.11	TRIT1	1	3.25265672294891
chr1	40361098	40367928	ENSG00000116990.9	MYCL	5	101.103809997372
chr1	40420802	40435638	ENSG00000168389.13	MFSD2A	1	9.30896498088505
chr1	40505905	40538321	ENSG00000131236.12	CAP1	1	4.26048261526439
chr1	40538379	40563375	ENSG00000131238.12	PPT1	1	5.52519620964997
chr1	40627045	40706593	ENSG00000117000.8	RLF	1	1.73615684186165
chr1	40711619	40717363	ENSG00000188800.5	TMCO2	NA	NA
chr1	40723779	40759856	ENSG00000084073.4	ZMPSTE24	1	3.82813993559361
chr1	40766159	40783488	ENSG00000049089.9	COL9A2	1	7.96975038700506
chr1	40810522	40888998	ENSG00000084070.7	SMAP2	1	1.75987313900314
chr1	40915774	40929390	ENSG00000187801.10	ZFP69B	NA	NA
chr1	40942887	40962015	ENSG00000187815.5	ZFP69	1	7.22019052992527
chr1	40974413	40982228	ENSG00000164002.7	EXO5	NA	NA
chr1	40997233	41013841	ENSG00000117010.11	ZNF684	1	8.31573967102665
chr1	41086351	41131329	ENSG00000117016.5	RIMS3	1	3.07056348562432
chr1	41157320	41237275	ENSG00000066136.15	NFYC	1	1.7273191727398
chr1	41249684	41306124	ENSG00000117013.10	KCNQ4	1	2.44698448717949
chr1	41326729	41328018	ENSG00000179862.5	CITED4	1	107.143370408387
chr1	41445007	41478235	ENSG00000171793.9	CTPS1	1	4.15636825738566
chr1	41481269	41488909	ENSG00000171790.11	SLFNL1	17	307.30794185327
chr1	41492872	41707826	ENSG00000010803.12	SCMH1	1	0.642499346168997
chr1	41827594	41849262	ENSG00000204060.4	FOXO6	1	6.37381412481127
chr1	41944446	41950344	ENSG00000127129.5	EDN2	1	23.4160400909479
chr1	41972036	42501596	ENSG00000127124.9	HIVEP3	1	0.260797274069814
chr1	42619092	42621495	ENSG00000044012.3	GUCA2B	6	344.838463062199
chr1	42628362	42630389	ENSG00000197273.3	GUCA2A	NA	NA
chr1	42642210	42801548	ENSG00000198815.4	FOXJ3	1	0.866759997341567
chr1	42846466	42888249	ENSG00000177181.10	RIMKLA	NA	NA
chr1	42896000	42921938	ENSG00000066185.8	ZMYND12	1	5.32453560245241
chr1	42921788	42939056	ENSG00000127125.7	PPCS	1	7.99790389485815
chr1	42929001	43120335	ENSG00000186409.10	CCDC30	1	0.721815278290375
chr1	43124096	43142429	ENSG00000171960.6	PPIH	1	7.53328993925766
chr1	43148098	43168020	ENSG00000065978.13	YBX1	1	6.93242668689944
chr1	43198764	43205925	ENSG00000164007.6	CLDN19	1	19.2861059148737
chr1	43212006	43232755	ENSG00000117385.11	LEPRE1	2	13.3122371638547
chr1	43232940	43263968	ENSG00000164008.9	C1orf50	1	4.45107014491461
chr1	43272723	43282954	ENSG00000177868.7	CCDC23	1	13.4989545945079
chr1	43282795	43310660	ENSG00000164010.9	ERMAP	2	9.91263624305836
chr1	43312280	43318148	ENSG00000164011.13	ZNF691	9	211.82178597609
chr1	43391052	43424530	ENSG00000117394.15	SLC2A1	1	4.12533020062162
chr1	43610824	43622067	ENSG00000186973.6	FAM183A	2	24.5677851919258
chr1	43629846	43736607	ENSG00000117395.6	EBNA1BP2	1	1.29361662457649
chr1	43637820	43720029	ENSG00000243710.3	WDR65	1	1.6799596693356
chr1	43735665	43739673	ENSG00000179178.6	TMEM125	1	34.4580350440146
chr1	43747554	43751288	ENSG00000253313.1	C1orf210	1	36.9865571656161
chr1	43766664	43788779	ENSG00000066056.9	TIE1	7	43.7148827128589
chr1	43803478	43818443	ENSG00000117400.10	MPL	NA	NA
chr1	43824626	43828874	ENSG00000117399.9	CDC20	1	32.5112534031098
chr1	43829068	43833696	ENSG00000066322.8	ELOVL1	1	29.8417900726903
chr1	43849588	43855479	ENSG00000159479.12	MED8	2	46.8877285542049
chr1	43855553	43918321	ENSG00000198198.9	SZT2	1	2.20029002766395
chr1	43916824	43919660	ENSG00000178922.12	HYI	NA	NA
chr1	43990858	44089343	ENSG00000142949.12	PTPRF	1	1.40232324167549
chr1	44115829	44171186	ENSG00000066135.8	KDM4A	1	2.49485709948896
chr1	44171495	44396831	ENSG00000126091.15	ST3GAL3	1	0.612897204425438
chr1	44398992	44402913	ENSG00000117407.12	ARTN	1	35.2225974130096
chr1	44412611	44433694	ENSG00000117408.6	IPO13	1	6.55067136823083
chr1	44435672	44439041	ENSG00000132768.9	DPH2	NA	NA
chr1	44440159	44443967	ENSG00000117410.9	ATP6V0B	NA	NA
chr1	44444615	44456840	ENSG00000117411.12	B4GALT2	NA	NA
chr1	44457031	44462200	ENSG00000159214.8	CCDC24	NA	NA
chr1	44457172	44497139	ENSG00000196517.7	SLC6A9	1	3.45554593680813
chr1	44584522	44600812	ENSG00000171872.4	KLF17	NA	NA
chr1	44679127	44686353	ENSG00000178028.9	DMAP1	NA	NA
chr1	44686742	44820932	ENSG00000117419.10	ERI3	1	1.02919594944788
chr1	44870866	45117396	ENSG00000187147.13	RNF220	1	0.560206889451225
chr1	45100910	45140227	ENSG00000126106.9	TMEM53	4	14.050696081228
chr1	45140364	45191263	ENSG00000198520.6	C1orf228	2	5.42673940377652
chr1	45205490	45233439	ENSG00000142945.8	KIF2C	1	4.941422035007
chr1	45240923	45244451	ENSG00000142937.7	RPS8	2	78.2924061544278
chr1	45249257	45253377	ENSG00000142959.4	BEST4	1	33.5213117612647
chr1	45265897	45271662	ENSG00000173846.8	PLK3	1	23.9562540253965
chr1	45271585	45272957	ENSG00000188396.2	TCTEX1D4	NA	NA
chr1	45274154	45281257	ENSG00000222009.4	BTBD19	1	19.4435878440674
chr1	45285516	45308735	ENSG00000117425.9	PTCH2	373	2218.62315613253
chr1	45316450	45452282	ENSG00000070785.12	EIF2B3	1	1.01675455309802
chr1	45468212	45477001	ENSG00000126107.10	HECTD3	NA	NA
chr1	45477819	45481247	ENSG00000126088.8	UROD	NA	NA
chr1	45482071	45771881	ENSG00000162415.6	ZSWIM5	1	0.476546028282014
chr1	45792545	45794347	ENSG00000186603.4	HPDL	2	153.282801838414
chr1	45794835	45806142	ENSG00000132781.13	MUTYH	1	12.2143631782445
chr1	45805342	45809647	ENSG00000132773.7	TOE1	1	32.0807908144972
chr1	45809555	45956872	ENSG00000070759.12	TESK2	1	0.93748721774412
chr1	45959538	45965751	ENSG00000236624.4	CCDC163P	1	22.2288434663465
chr1	45965725	45976739	ENSG00000132763.10	MMACHC	NA	NA
chr1	45976708	45988719	ENSG00000117450.9	PRDX1	1	11.4984434648581
chr1	46016215	46035721	ENSG00000117448.9	AKR1A1	NA	NA
chr1	46049518	46084566	ENSG00000132780.12	NASP	1	3.94053311048878
chr1	46085716	46089729	ENSG00000159588.10	CCDC17	1	34.415102032497
chr1	46092976	46153785	ENSG00000159592.6	GPBP1L1	1	2.27117374823481
chr1	46152886	46160115	ENSG00000159596.6	TMEM69	5	95.5234503087637
chr1	46159996	46216322	ENSG00000197429.6	IPP	1	2.45193701765456
chr1	46252659	46501796	ENSG00000086015.16	MAST2	1	0.554344816130926
chr1	46505812	46642160	ENSG00000117461.10	PIK3R3	1	1.01290671265006
chr1	46640745	46651630	ENSG00000117472.5	TSPAN1	NA	NA
chr1	46654354	46685977	ENSG00000085998.9	POMGNT1	1	4.36732139444109
chr1	46669006	46686933	ENSG00000171357.5	LURAP1	NA	NA
chr1	46713360	46744145	ENSG00000085999.7	RAD54L	1	4.48620446504501
chr1	46726868	46769280	ENSG00000132128.12	LRRC41	2	6.51267586798126
chr1	46769303	46782448	ENSG00000173660.7	UQCRH	1	10.5064894983956
chr1	46805849	46830824	ENSG00000117481.6	NSUN4	1	5.5298420202767
chr1	46859937	46879520	ENSG00000117480.11	FAAH	1	7.05243346047136
chr1	46972668	46979898	ENSG00000197587.6	DMBX1	NA	NA
chr1	47011316	47017199	ENSG00000162456.5	KNCN	NA	NA
chr1	47023090	47082515	ENSG00000079277.15	MKNK1	1	2.32406906952311
chr1	47073387	47082563	ENSG00000142961.10	MOB3C	1	15.0509813051886
chr1	47098409	47139539	ENSG00000123472.8	ATPAF1	1	3.35783623769537
chr1	47124366	47184824	ENSG00000159658.6	EFCAB14	1	2.2843594637006
chr1	47134527	47139266	ENSG00000186118.7	TEX38	NA	NA
chr1	47223510	47285085	ENSG00000142973.8	CYP4B1	1	2.24292008861406
chr1	47394849	47407156	ENSG00000187048.8	CYP4A11	NA	NA
chr1	47427036	47516423	ENSG00000186377.6	CYP4X1	1	1.54505469986028
chr1	47533160	47583991	ENSG00000186160.4	CYP4Z1	1.5	4.07549933474879
chr1	47603107	47615413	ENSG00000162365.7	CYP4A22	1	11.2228022473924
chr1	47649265	47656716	ENSG00000162366.3	PDZK1IP1	NA	NA
chr1	47681962	47697892	ENSG00000162367.7	TAL1	1	8.66966757416262
chr1	47715811	47779819	ENSG00000123473.11	STIL	1	2.15766473653935
chr1	47799469	47844511	ENSG00000162368.9	CMPK1	1	3.06620053408842
chr1	47881744	47883723	ENSG00000186790.4	FOXE3	1	69.7866621811069
chr1	47901689	47906363	ENSG00000186564.5	FOXD2	1	29.5480968028264
chr1	48226200	48462567	ENSG00000269113.3	TRABD2B	1	0.584293934671128
chr1	48226979	48227290	ENSG00000273395.1	FLJ00388	NA	NA
chr1	48569306	48569878	ENSG00000269709.1	AL109659.1	NA	NA
chr1	48688357	48714316	ENSG00000117834.8	SLC5A9	1	5.32022822359916
chr1	48761044	48937845	ENSG00000132122.7	SPATA6	1	0.78114832187833
chr1	48998527	50489585	ENSG00000186094.12	AGBL4	1	0.0926240323692375
chr1	49193195	49242641	ENSG00000162373.8	BEND5	1	2.79310367787911
chr1	50459990	50461874	ENSG00000227839.1	AL645730.2	NA	NA
chr1	50513686	50669458	ENSG00000162374.12	ELAVL4	1	0.88660224210006
chr1	50883222	50889172	ENSG00000142700.7	DMRTA2	1	23.2113957069598
chr1	50905150	51425935	ENSG00000185104.15	FAF1	1	0.265191594336263
chr1	51426417	51440305	ENSG00000123080.6	CDKN2C	1	9.94439836235675
chr1	51567906	51613752	ENSG00000204006.4	C1orf185	4	12.0497146496018
chr1	51701943	51739127	ENSG00000123091.4	RNF11	6	22.2850372939561
chr1	51752930	51810788	ENSG00000085831.11	TTC39A	1	2.38701310892894
chr1	51819935	51985000	ENSG00000085832.12	EPS15	1	0.836687392581169
chr1	52042851	52254889	ENSG00000117859.14	OSBPL9	1	0.651335159058332
chr1	52254863	52344477	ENSG00000078618.15	NRD1	3	4.62342282867891
chr1	52373628	52456436	ENSG00000169213.6	RAB3B	5.5	9.1729413161803
chr1	52485803	52521843	ENSG00000117862.7	TXNDC12	3	11.496210137881
chr1	52497775	52499488	ENSG00000198841.3	KTI12	NA	NA
chr1	52521797	52556388	ENSG00000134717.13	BTF3L4	1	3.99259357799458
chr1	52608046	52812358	ENSG00000157077.10	ZFYVE9	1	0.675965212304762
chr1	52811395	52831865	ENSG00000154222.10	CC2D1B	1	6.74683949469519
chr1	52838501	52870131	ENSG00000085840.8	ORC1	1	4.36635486741734
chr1	52870236	52886511	ENSG00000134748.12	PRPF38A	2	16.9717732050889
chr1	52873954	53019159	ENSG00000134744.9	ZCCHC11	1	0.951122925907583
chr1	53068044	53074723	ENSG00000116157.5	GPX7	1	20.6779165228942
